FECHA,NO,NOX,NO2,CO,HORA,SO2,O3
22/02/2022,3.0,49.0,46.0,0.29,19.0,3.0,45.0
22/02/2022,2.0,24.0,23.0,0.08,20.0,2.0,38.0
22/02/2022,2.0,29.0,27.0,0.04,21.0,1.0,31.0
22/02/2022,6.0,43.0,37.0,0.12,22.0,2.0,22.0
22/02/2022,12.0,59.0,48.0,0.44,23.0,2.0,10.0
22/02/2022,30.0,84.0,54.0,0.46,24.0,2.0,4.0
23/02/2022,67.0,121.0,53.0,0.56,1.0,2.0,1.0
23/02/2022,23.0,71.0,48.0,0.37,2.0,2.0,2.0
23/02/2022,68.0,118.0,51.0,0.37,3.0,2.0,2.0
23/02/2022,19.0,63.0,43.0,0.13,4.0,2.0,6.0
23/02/2022,62.0,106.0,44.0,0.41,5.0,2.0,3.0
23/02/2022,191.0,244.0,53.0,1.19,6.0,4.0,1.0
23/02/2022,141.0,190.0,49.0,0.99,7.0,4.0,1.0
23/02/2022,108.0,154.0,47.0,1.11,8.0,3.0,1.0
23/02/2022,93.0,147.0,53.0,1.19,9.0,4.0,6.0
23/02/2022,35.0,71.2,36.2,0.6600000000000001,10.0,3.0,19.0
23/02/2022,12.0,46.0,35.0,0.37,11.0,2.0,39.0
23/02/2022,6.0,33.0,28.0,0.25,12.0,3.0,57.0
23/02/2022,6.0,39.0,33.0,0.3,13.0,2.0,64.0
23/02/2022,3.0,18.0,15.0,0.13,14.0,1.0,59.0
23/02/2022,1.0,13.0,12.0,0.05,15.0,2.0,70.0
23/02/2022,2.0,13.0,12.0,0.02,16.0,1.0,57.0
23/02/2022,2.0,12.0,11.0,0.04,17.0,1.0,56.0
23/02/2022,3.0,20.0,17.0,0.08,18.0,1.0,48.0
23/02/2022,4.0,28.0,24.0,0.14,19.0,1.0,35.0
23/02/2022,5.0,36.0,31.0,0.22,20.0,3.0,21.0
23/02/2022,4.0,35.0,31.0,0.2,21.0,2.0,20.0
23/02/2022,3.0,31.0,28.0,0.18,22.0,1.0,20.0
23/02/2022,2.0,21.0,19.0,0.12,23.0,5.0,23.0
23/02/2022,5.0,32.0,27.0,0.23,24.0,7.0,15.0
24/02/2022,12.0,46.0,34.0,0.28,1.0,5.0,7.0
24/02/2022,37.0,74.0,38.0,0.35,2.0,4.0,4.0
24/02/2022,60.0,98.0,38.0,0.36,3.0,4.0,2.0
24/02/2022,32.0,69.0,36.0,0.36,4.0,3.0,2.0
24/02/2022,39.0,78.0,39.0,0.42,5.0,2.0,3.0
24/02/2022,39.0,81.0,41.0,0.59,6.0,2.0,2.0
24/02/2022,43.0,86.0,43.0,0.55,7.0,2.0,2.0
24/02/2022,131.0,177.0,46.0,1.26,8.0,4.0,1.0
24/02/2022,82.0,131.0,49.0,1.03,9.0,4.0,5.0
24/02/2022,69.0,145.0,76.0,1.41,10.0,5.0,11.0
24/02/2022,44.0,137.0,94.0,1.41,11.0,7.0,24.0
24/02/2022,24.0,101.0,77.0,1.0,12.0,6.0,43.0
24/02/2022,8.0,47.0,39.0,0.45,13.0,4.0,61.0
24/02/2022,4.0,29.0,24.0,0.23,14.0,3.0,68.0
24/02/2022,1.0,15.0,14.0,0.15,15.0,1.0,81.0
24/02/2022,1.0,18.0,17.0,0.2,16.0,2.0,86.0
24/02/2022,1.0,19.0,17.0,0.14,17.0,4.0,81.0
24/02/2022,0.0,20.0,19.0,0.17,18.0,4.0,71.0
24/02/2022,2.0,29.0,28.0,0.24,19.0,1.0,40.0
24/02/2022,1.0,28.0,27.0,0.18,20.0,1.0,32.0
24/02/2022,2.0,21.0,20.0,0.14,21.0,1.0,35.0
24/02/2022,1.0,22.0,21.0,0.16,22.0,1.0,29.0
24/02/2022,2.0,27.0,24.0,0.14,23.0,1.0,23.0
24/02/2022,2.0,26.0,24.0,0.17,24.0,1.0,24.0
25/02/2022,4.0,29.0,25.0,0.14,1.0,1.0,23.0
25/02/2022,20.0,63.0,43.0,0.34,2.0,1.0,4.0
25/02/2022,64.0,110.0,45.0,0.44,3.0,3.0,3.0
25/02/2022,58.0,101.0,42.0,0.47,4.0,2.0,2.0
25/02/2022,12.0,50.0,38.0,0.36,5.0,1.0,4.0
25/02/2022,56.0,97.0,41.0,0.57,6.0,2.0,1.0
25/02/2022,43.0,85.0,42.0,0.61,7.0,2.0,2.0
25/02/2022,31.0,71.0,40.0,0.52,8.0,2.0,3.0
25/02/2022,27.0,63.0,36.0,0.54,9.0,5.0,11.0
25/02/2022,19.0,48.0,28.0,0.4,10.0,23.0,19.0
25/02/2022,15.0,45.0,29.0,0.44,11.0,25.0,28.0
25/02/2022,12.0,49.0,37.0,0.53,12.0,23.0,42.0
25/02/2022,7.0,45.0,38.0,0.6,13.0,17.0,66.0
25/02/2022,4.0,41.0,36.0,0.47,14.0,12.0,84.0
25/02/2022,3.0,38.0,35.0,0.48,15.0,13.0,94.0
25/02/2022,2.0,28.0,27.0,0.36,16.0,16.0,99.0
25/02/2022,1.0,23.0,22.0,0.26,17.0,11.0,104.0
25/02/2022,1.0,23.0,22.0,0.27,18.0,7.0,93.0
25/02/2022,1.0,32.0,31.0,0.35,19.0,3.0,60.0
25/02/2022,4.0,33.0,30.0,0.32,20.0,2.0,30.0
25/02/2022,5.0,31.0,26.0,0.12,21.0,2.0,19.0
25/02/2022,3.0,19.0,16.0,0.1,22.0,1.0,22.0
25/02/2022,4.0,23.0,19.0,0.11,23.0,4.0,17.0
25/02/2022,4.0,23.0,19.0,0.1,24.0,10.0,20.0
26/02/2022,14.2,39.0,25.0,0.284,1.0,1.0,13.0
26/02/2022,7.4,29.0,21.6,0.13,2.0,1.0,11.0
26/02/2022,11.4,37.6,26.2,0.32999999999999996,3.0,1.0,10.0
26/02/2022,17.0,45.0,28.0,0.32,4.0,24.0,4.0
26/02/2022,17.0,39.0,21.0,0.08,5.0,12.0,7.0
26/02/2022,17.0,40.0,23.0,0.23,6.0,8.0,6.0
26/02/2022,76.0,104.0,28.0,0.54,7.0,8.0,1.0
26/02/2022,82.0,113.0,30.0,0.87,8.0,13.0,1.0
26/02/2022,53.0,87.0,34.0,0.82,9.0,28.0,5.0
26/02/2022,34.0,74.0,41.0,0.75,10.0,23.0,14.0
26/02/2022,20.0,63.0,43.0,0.72,11.0,18.0,28.0
26/02/2022,12.0,54.0,42.0,0.64,12.0,13.0,49.0
26/02/2022,4.0,30.0,26.0,0.28,13.0,7.0,67.0
26/02/2022,3.0,21.0,18.0,0.18,14.0,5.0,71.0
26/02/2022,2.0,16.0,14.0,0.09,15.0,4.0,71.0
26/02/2022,1.0,16.0,15.0,0.15,16.0,6.0,77.0
26/02/2022,2.0,18.0,16.0,0.18,17.0,11.0,71.0
26/02/2022,2.0,20.0,18.0,0.13,18.0,14.0,63.0
26/02/2022,2.0,22.0,20.0,0.12,19.0,9.0,48.0
26/02/2022,3.0,26.0,23.0,0.13,20.0,7.0,36.0
26/02/2022,5.0,40.0,35.0,0.35,21.0,5.0,20.0
26/02/2022,4.0,33.0,29.0,0.21,22.0,2.0,18.0
26/02/2022,1.0,25.0,24.0,0.18,23.0,2.0,22.0
26/02/2022,4.0,27.0,23.0,0.21,24.0,5.0,20.0
27/02/2022,4.0,30.0,26.0,0.21,1.0,8.0,15.0
27/02/2022,13.0,46.0,33.0,0.36,2.0,5.0,8.0
27/02/2022,61.0,99.0,38.0,0.74,3.0,5.0,3.0
27/02/2022,16.0,49.0,33.0,0.33,4.0,3.0,5.0
27/02/2022,7.0,41.0,34.0,0.28,5.0,3.0,6.0
27/02/2022,32.0,68.0,36.0,0.48,6.0,2.0,5.0
27/02/2022,66.0,106.0,40.0,0.86,7.0,3.0,1.0
27/02/2022,62.0,102.0,39.0,0.86,8.0,4.0,2.0
27/02/2022,37.0,78.0,40.0,0.68,9.0,5.0,9.0
27/02/2022,19.0,54.0,35.0,0.46,10.0,9.0,26.0
27/02/2022,4.0,20.0,17.0,0.13,11.0,8.0,48.0
27/02/2022,3.0,18.0,15.0,0.12,12.0,6.0,63.0
27/02/2022,2.0,18.0,16.0,0.18,13.0,6.0,68.0
27/02/2022,2.0,14.0,12.0,0.06,14.0,4.0,71.0
27/02/2022,1.0,9.0,9.0,0.09,15.0,2.0,71.0
27/02/2022,0.0,8.0,8.0,0.05,16.0,2.0,76.0
27/02/2022,0.0,11.0,10.0,0.11,17.0,2.0,69.0
27/02/2022,3.0,18.0,15.0,0.12,18.0,2.0,50.0
27/02/2022,2.0,18.0,16.0,0.13,19.0,1.0,39.0
27/02/2022,3.0,21.0,18.0,0.13,20.0,1.0,27.0
27/02/2022,3.0,24.0,21.0,0.16,21.0,3.0,21.0
27/02/2022,4.0,27.0,23.0,0.19,22.0,8.0,15.0
27/02/2022,4.0,22.0,18.0,0.12,23.0,16.0,15.0
27/02/2022,3.0,19.0,16.0,0.11,24.0,10.0,15.0
28/02/2022,7.0,29.0,22.0,0.08,1.0,6.0,8.0
28/02/2022,9.0,34.0,25.0,0.2,2.0,10.0,3.0
28/02/2022,4.0,26.0,22.0,0.18,3.0,15.0,5.0
28/02/2022,6.0,27.0,20.0,0.17,4.0,13.0,5.0
28/02/2022,25.0,47.0,22.0,0.15,5.0,11.0,6.0
28/02/2022,11.0,33.0,22.0,0.14,6.0,10.0,6.0
28/02/2022,41.0,67.0,26.0,0.41,7.0,10.0,2.0
28/02/2022,34.0,60.0,27.0,0.46,8.0,13.0,3.0
28/02/2022,39.0,66.0,27.0,0.52,9.0,17.0,7.0
28/02/2022,33.0,65.0,32.0,0.58,10.0,14.0,13.0
28/02/2022,31.0,77.0,46.0,0.75,11.0,12.0,21.0
28/02/2022,13.0,44.0,31.0,0.37,12.0,8.0,39.0
28/02/2022,10.0,43.0,33.0,0.42,13.0,7.0,50.0
28/02/2022,5.0,24.0,19.0,0.18,14.0,3.0,54.0
28/02/2022,3.0,18.0,15.0,0.14,15.0,2.0,62.0
28/02/2022,2.0,15.0,13.0,0.08,16.0,1.0,65.0
28/02/2022,3.0,16.0,13.0,0.04,17.0,1.0,54.0
28/02/2022,4.0,19.0,16.0,0.14,18.0,1.0,42.0
28/02/2022,4.0,27.0,23.0,0.18,19.0,1.0,30.0
28/02/2022,11.0,43.0,32.0,0.34,20.0,1.0,16.0
28/02/2022,9.0,47.0,38.0,0.36,21.0,1.0,10.0
28/02/2022,10.0,51.0,41.0,0.47,22.0,1.0,6.0
28/02/2022,4.0,37.0,32.0,0.31,23.0,3.0,11.0
28/02/2022,3.0,28.0,25.0,0.15,24.0,5.0,17.0
01/03/2022,30.0,61.0,31.0,0.25,1.0,4.0,9.0
01/03/2022,40.0,77.0,38.0,0.4,2.0,3.0,2.0
01/03/2022,13.0,46.0,32.0,0.24,3.0,2.0,5.0
01/03/2022,45.0,78.0,33.0,0.27,4.0,2.0,5.0
01/03/2022,106.0,145.0,38.0,0.57,5.0,4.0,1.0
01/03/2022,190.0,230.0,40.0,0.93,6.0,5.0,1.0
01/03/2022,77.0,115.0,38.0,0.74,7.0,4.0,1.0
01/03/2022,63.0,102.0,39.0,0.83,8.0,7.0,3.0
01/03/2022,80.0,125.0,45.0,1.25,9.0,22.0,4.0
01/03/2022,64.0,120.0,56.0,1.23,10.0,25.0,11.0
01/03/2022,22.0,64.0,42.0,0.64,11.0,15.0,30.0
01/03/2022,8.0,36.0,29.0,0.39,12.0,5.0,52.0
01/03/2022,6.0,39.0,33.0,0.37,13.0,5.0,65.0
01/03/2022,6.0,40.0,34.0,0.37,14.0,5.0,68.0
01/03/2022,3.0,25.0,22.0,0.24,15.0,4.0,75.0
01/03/2022,2.0,15.0,14.0,0.11,16.0,2.0,69.0
01/03/2022,2.0,17.0,15.0,0.06,17.0,1.0,68.0
01/03/2022,3.0,21.0,18.0,0.08,18.0,1.0,49.0
01/03/2022,6.0,36.0,29.0,0.28,19.0,1.0,33.0
01/03/2022,11.0,52.0,41.0,0.43,20.0,3.0,15.0
01/03/2022,9.0,44.0,35.0,0.32,21.0,1.0,18.0
01/03/2022,14.0,59.0,45.0,0.5,22.0,1.0,5.0
01/03/2022,5.0,39.0,35.0,0.37,23.0,11.0,11.0
01/03/2022,4.0,31.0,27.0,0.17,24.0,12.0,15.0
02/03/2022,19.0,53.0,34.0,0.14,1.0,6.0,9.0
02/03/2022,77.0,116.0,39.0,0.41,2.0,6.0,4.0
02/03/2022,57.0,96.0,39.0,0.48,3.0,4.0,2.0
02/03/2022,30.0,65.0,34.0,0.21,4.0,3.0,5.0
02/03/2022,91.0,131.0,40.0,0.4,5.0,3.0,2.0
02/03/2022,157.0,205.0,48.0,1.35,6.0,5.0,2.0
02/03/2022,127.0,172.0,45.0,0.99,7.0,5.0,1.0
02/03/2022,238.0,286.0,48.0,2.09,8.0,7.0,2.0
02/03/2022,97.0,151.0,54.0,1.26,9.0,4.0,5.0
02/03/2022,45.0,97.0,52.0,0.85,10.0,5.0,15.0
02/03/2022,19.0,64.0,45.0,0.59,11.0,6.0,32.0
02/03/2022,12.0,55.0,44.0,0.51,12.0,5.0,49.0
02/03/2022,6.0,35.0,29.0,0.35,13.0,4.0,63.0
02/03/2022,4.0,29.0,26.0,0.18,14.0,3.0,76.0
02/03/2022,3.0,33.0,31.0,0.28,15.0,4.0,96.0
02/03/2022,2.0,28.0,26.0,0.25,16.0,4.0,101.0
02/03/2022,1.0,23.0,22.0,0.16,17.0,3.0,102.0
02/03/2022,1.0,23.0,23.0,0.12,18.0,3.0,92.0
02/03/2022,1.0,36.0,35.0,0.36,19.0,3.0,70.0
02/03/2022,3.0,54.0,51.0,0.56,20.0,2.0,41.0
02/03/2022,6.0,41.0,35.0,0.24,21.0,2.0,13.0
02/03/2022,5.0,30.0,25.0,0.1,22.0,3.0,17.0
02/03/2022,4.0,27.0,23.0,0.08,23.0,12.0,18.0
02/03/2022,6.0,31.0,26.0,0.09,24.0,17.0,14.0
03/03/2022,12.0,45.0,33.0,0.17,1.0,12.0,8.0
03/03/2022,21.0,61.0,41.0,0.22,2.0,7.0,4.0
03/03/2022,3.0,31.0,28.0,0.1,3.0,4.0,11.0
03/03/2022,13.0,47.0,34.0,0.14,4.0,3.0,5.0
03/03/2022,24.0,58.0,34.0,0.33,5.0,3.0,4.0
03/03/2022,138.0,178.0,40.0,0.69,6.0,8.0,1.0
03/03/2022,80.0,120.0,39.0,0.75,7.0,7.0,1.0
03/03/2022,113.0,157.0,44.0,1.25,8.0,9.0,1.0
03/03/2022,67.0,113.0,47.0,0.88,9.0,19.0,6.0
03/03/2022,42.0,98.0,57.0,0.91,10.0,21.0,15.0
03/03/2022,19.0,73.0,54.0,0.77,11.0,17.0,37.0
03/03/2022,11.0,70.0,59.0,0.8,12.0,13.0,59.0
03/03/2022,5.0,49.0,44.0,0.55,13.0,9.0,86.0
03/03/2022,3.0,47.0,44.0,0.51,14.0,7.0,102.0
03/03/2022,2.0,37.0,35.0,0.38,15.0,5.0,112.0
03/03/2022,1.0,25.0,24.0,0.27,16.0,3.0,105.0
03/03/2022,2.0,21.0,19.0,0.14,17.0,2.0,77.0
03/03/2022,1.0,23.0,22.0,0.13,18.0,2.0,56.0
03/03/2022,1.0,27.0,26.0,0.15,19.0,2.0,51.0
03/03/2022,3.0,34.0,32.0,0.28,20.0,2.0,29.0
03/03/2022,7.0,49.0,42.0,0.48,21.0,2.0,14.0
03/03/2022,3.0,29.0,25.0,0.08,22.0,2.0,22.0
03/03/2022,4.0,28.0,24.0,0.12,23.0,1.0,18.0
03/03/2022,7.0,36.0,29.0,0.24,24.0,1.0,12.0
04/03/2022,14.2,39.0,25.0,0.284,1.0,1.0,13.0
04/03/2022,7.4,29.0,21.6,0.13,2.0,1.0,11.0
04/03/2022,11.4,37.6,26.2,0.32999999999999996,3.0,1.0,10.0
04/03/2022,3.0,32.0,29.0,0.34,4.0,3.0,9.0
04/03/2022,89.0,126.0,37.0,0.58,5.0,4.0,3.0
04/03/2022,77.0,118.0,41.0,0.74,6.0,4.0,1.0
04/03/2022,54.0,91.0,38.0,0.56,7.0,4.0,1.0
04/03/2022,60.0,98.0,37.0,0.86,8.0,4.0,2.0
04/03/2022,27.0,57.0,30.0,0.51,9.0,13.0,14.0
04/03/2022,13.0,44.0,30.0,0.51,10.0,10.0,27.0
04/03/2022,9.0,37.0,28.0,0.47,11.0,8.0,43.0
04/03/2022,6.0,30.0,25.0,0.4,12.0,7.0,53.0
04/03/2022,6.0,37.0,32.0,0.49,13.0,5.0,63.0
04/03/2022,4.0,35.0,31.0,0.53,14.0,4.0,71.0
04/03/2022,2.0,21.0,19.0,0.34,15.0,7.0,63.0
04/03/2022,1.0,17.0,16.0,0.31,16.0,5.0,77.0
04/03/2022,1.0,17.0,15.0,0.29,17.0,5.0,64.0
04/03/2022,4.0,28.0,24.0,0.33,18.0,3.0,35.0
04/03/2022,3.0,33.0,30.0,0.43,19.0,1.0,33.0
04/03/2022,4.0,41.0,38.0,0.54,20.0,1.0,23.0
04/03/2022,5.0,39.0,34.0,0.46,21.0,1.0,17.0
04/03/2022,18.0,61.0,43.0,0.68,22.0,1.0,8.0
04/03/2022,4.0,26.0,23.0,0.39,23.0,1.0,24.0
04/03/2022,1.0,20.0,18.0,0.27,24.0,3.0,26.0
05/03/2022,9.0,39.0,30.0,0.27,1.0,2.0,12.0
05/03/2022,3.0,35.0,32.0,0.46,2.0,1.0,7.0
05/03/2022,19.0,53.0,34.0,0.5,3.0,2.0,6.0
05/03/2022,68.0,107.0,40.0,0.69,4.0,3.0,1.0
05/03/2022,81.0,120.0,40.0,0.79,5.0,4.0,1.0
05/03/2022,33.0,72.0,39.0,0.83,6.0,2.0,1.0
05/03/2022,121.0,160.0,40.0,1.17,7.0,4.0,1.0
05/03/2022,51.0,88.0,37.0,0.75,8.0,3.0,2.0
05/03/2022,46.0,92.0,45.0,0.89,9.0,3.0,8.0
05/03/2022,29.0,76.0,47.0,0.81,10.0,3.0,20.0
05/03/2022,10.0,41.0,31.0,0.56,11.0,2.0,41.0
05/03/2022,7.0,43.0,36.0,0.58,12.0,2.0,57.0
05/03/2022,3.0,24.0,21.0,0.39,13.0,1.0,64.0
05/03/2022,1.0,13.0,12.0,0.2,14.0,1.0,68.0
05/03/2022,0.0,13.0,12.0,0.16,15.0,1.0,59.0
05/03/2022,1.0,11.0,11.0,0.15,16.0,1.0,52.0
05/03/2022,2.0,18.0,17.0,0.22,17.0,1.0,46.0
05/03/2022,2.0,23.0,21.0,0.24,18.0,1.0,35.0
05/03/2022,1.0,18.0,17.0,0.2,19.0,1.0,39.0
05/03/2022,1.0,14.0,13.0,0.13,20.0,1.0,43.0
05/03/2022,0.0,25.0,24.0,0.28,21.0,1.0,37.0
05/03/2022,2.0,33.0,31.0,0.38,22.0,1.0,20.0
05/03/2022,4.0,29.0,25.0,0.32,23.0,1.0,16.0
05/03/2022,4.0,27.0,23.0,0.29,24.0,1.0,17.0
06/03/2022,6.0,41.0,34.0,0.4,1.0,1.0,8.0
06/03/2022,6.0,43.0,37.0,0.45,2.0,1.0,7.0
06/03/2022,25.0,68.0,42.0,0.62,3.0,2.0,1.0
06/03/2022,5.0,38.0,33.0,0.49,4.0,1.0,7.0
06/03/2022,22.0,51.0,29.0,0.45,5.0,1.0,8.0
06/03/2022,57.0,94.0,37.0,0.76,6.0,2.0,1.0
06/03/2022,35.0,71.0,35.0,0.71,7.0,2.0,2.0
06/03/2022,71.0,109.0,38.0,1.04,8.0,3.0,2.0
06/03/2022,34.0,75.0,40.0,0.99,9.0,3.0,10.0
06/03/2022,17.0,55.0,38.0,0.77,10.0,2.0,27.0
06/03/2022,8.0,40.0,33.0,0.62,11.0,3.0,49.0
06/03/2022,3.0,28.0,24.0,0.41,12.0,3.0,65.0
06/03/2022,2.0,23.0,21.0,0.38,13.0,3.0,72.0
06/03/2022,1.0,15.0,14.0,0.26,14.0,2.0,84.0
06/03/2022,0.0,13.0,13.0,0.28,15.0,3.0,94.0
06/03/2022,0.0,14.0,14.0,0.34,16.0,5.0,94.0
06/03/2022,1.0,15.0,14.0,0.25,17.0,3.0,76.0
06/03/2022,0.0,18.0,18.0,0.31,18.0,2.0,71.0
06/03/2022,1.0,28.0,27.0,0.41,19.0,2.0,44.0
06/03/2022,2.0,41.0,40.0,0.49,20.0,2.0,37.0
06/03/2022,2.0,32.0,29.0,0.38,21.0,1.0,27.0
06/03/2022,1.0,21.0,20.0,0.2,22.0,1.0,27.0
06/03/2022,1.0,13.0,13.0,0.1,23.0,1.0,29.0
06/03/2022,1.0,12.0,11.0,0.05,24.0,1.0,28.0
07/03/2022,1.0,15.0,15.0,0.06,1.0,1.0,24.0
07/03/2022,1.0,15.0,14.0,0.03,2.0,1.0,24.0
07/03/2022,0.0,15.0,14.0,0.05,3.0,1.0,23.0
07/03/2022,2.0,18.0,16.0,0.08,4.0,1.0,21.0
07/03/2022,31.0,66.0,34.0,0.24,5.0,1.0,3.0
07/03/2022,43.0,78.0,35.0,0.46,6.0,2.0,1.0
07/03/2022,61.0,100.0,39.0,0.92,7.0,2.0,1.0
07/03/2022,79.0,121.0,42.0,1.26,8.0,2.0,1.0
07/03/2022,108.0,158.0,50.0,1.57,9.0,3.0,3.0
07/03/2022,40.0,86.0,45.0,0.91,10.0,3.0,14.0
07/03/2022,11.0,38.0,28.0,0.4,11.0,3.0,34.0
07/03/2022,5.0,23.0,18.0,0.2,12.0,2.0,49.0
07/03/2022,4.0,24.0,20.0,0.27,13.0,2.0,60.0
07/03/2022,3.0,31.0,27.0,0.4,14.0,4.0,83.0
07/03/2022,1.0,20.0,19.0,0.31,15.0,4.0,87.0
07/03/2022,1.0,17.0,16.0,0.23,16.0,6.0,79.0
07/03/2022,0.0,18.0,18.0,0.24,17.0,7.0,79.0
07/03/2022,0.0,19.0,19.0,0.25,18.0,8.0,78.0
07/03/2022,1.0,22.0,21.0,0.32,19.0,3.0,48.0
07/03/2022,1.0,18.0,17.0,0.19,20.0,2.0,52.0
07/03/2022,1.0,19.0,18.0,0.18,21.0,2.0,45.0
07/03/2022,1.0,21.0,20.0,0.2,22.0,1.0,39.0
07/03/2022,2.0,24.0,21.0,0.21,23.0,1.0,30.0
07/03/2022,3.0,21.0,18.0,0.14,24.0,1.0,27.0
08/03/2022,2.0,18.0,16.0,0.14,1.0,2.0,29.0
08/03/2022,2.0,22.0,20.0,0.17,2.0,2.0,25.0
08/03/2022,1.0,18.0,17.0,0.2,3.0,4.0,23.0
08/03/2022,4.0,26.0,23.0,0.2,4.0,3.0,7.0
08/03/2022,10.0,38.0,28.0,0.47,5.0,3.0,5.0
08/03/2022,114.0,158.0,44.0,1.26,6.0,4.0,2.0
08/03/2022,270.0,318.0,48.0,1.68,7.0,6.0,1.0
08/03/2022,138.0,180.0,42.0,1.35,8.0,7.0,3.0
08/03/2022,56.0,105.0,49.0,1.09,9.0,6.0,8.0
08/03/2022,18.0,50.0,33.0,0.62,10.0,3.0,19.0
08/03/2022,5.0,21.0,16.0,0.27,11.0,2.0,31.5
08/03/2022,2.0,11.0,9.0,0.14,12.0,1.0,48.0
08/03/2022,3.0,13.0,10.0,0.17,13.0,1.0,62.0
08/03/2022,3.0,14.0,11.0,0.19,14.0,1.0,72.0
08/03/2022,1.0,9.0,8.0,0.11,15.0,1.0,74.0
08/03/2022,1.0,9.0,8.0,0.14,16.0,1.0,70.0
08/03/2022,1.0,9.0,8.0,0.1,17.0,1.0,59.5
08/03/2022,1.0,7.0,7.0,0.07,18.0,1.0,44.0
08/03/2022,1.0,13.0,12.0,0.16,19.0,1.0,31.0
08/03/2022,4.0,30.0,25.0,0.34,20.0,1.0,24.0
08/03/2022,5.0,30.0,25.0,0.29,21.0,1.0,19.0
08/03/2022,1.0,17.0,16.0,0.16,22.0,1.0,18.0
08/03/2022,5.0,29.0,24.0,0.21,23.0,1.0,16.0
08/03/2022,5.0,27.0,22.0,0.13,24.0,1.0,14.0
09/03/2022,32.0,66.0,34.0,0.37,1.0,2.0,13.0
09/03/2022,20.0,53.0,34.0,0.36,2.0,1.0,11.0
09/03/2022,44.0,79.0,35.0,0.48,3.0,2.0,10.0
09/03/2022,38.0,72.0,34.0,0.38,4.0,2.0,7.0
09/03/2022,58.0,91.0,34.0,0.71,5.0,2.0,5.0
09/03/2022,69.0,104.0,35.0,0.91,6.0,2.0,2.0
09/03/2022,95.0,130.0,35.0,0.82,7.0,3.0,1.0
09/03/2022,156.0,192.0,36.0,1.55,8.0,4.0,3.0
09/03/2022,101.0,145.0,44.0,1.29,9.0,3.0,8.0
09/03/2022,29.0,61.0,32.0,0.61,10.0,2.0,19.0
09/03/2022,6.0,20.0,14.0,0.2,11.0,1.0,31.5
09/03/2022,9.8,38.6,28.8,0.4960000000000001,12.0,2.0,48.0
09/03/2022,6.8,35.4,28.6,0.318,13.0,2.0,62.0
09/03/2022,2.8,25.2,22.2,0.298,14.0,2.0,72.0
09/03/2022,4.0,31.6,27.8,0.35,15.0,2.0,74.0
09/03/2022,2.6,23.6,21.0,0.278,16.0,2.0,70.0
09/03/2022,3.4,29.4,26.2,0.35,17.0,1.0,59.5
09/03/2022,3.6,21.0,17.6,0.348,18.0,1.0,44.0
09/03/2022,4.0,22.2,18.4,0.33999999999999997,19.0,1.0,31.0
09/03/2022,4.2,25.8,21.4,0.27599999999999997,20.0,1.0,24.0
09/03/2022,5.6,39.8,34.0,0.366,21.0,1.0,19.0
09/03/2022,3.6,27.6,24.0,0.39799999999999996,22.0,1.0,18.0
09/03/2022,5.8,27.0,21.2,0.404,23.0,1.0,16.0
09/03/2022,24.2,53.0,28.6,0.472,24.0,1.0,14.0
10/03/2022,14.2,39.0,25.0,0.284,1.0,1.0,13.0
10/03/2022,7.4,29.0,21.6,0.13,2.0,1.0,11.0
10/03/2022,11.4,37.6,26.2,0.32999999999999996,3.0,1.0,10.0
10/03/2022,11.0,40.0,28.0,0.27,4.0,1.0,5.0
10/03/2022,49.0,81.0,32.0,0.31,5.0,2.0,1.0
10/03/2022,40.0,72.0,32.0,0.43,6.0,3.0,1.0
10/03/2022,121.0,157.0,36.0,0.96,7.0,4.0,1.0
10/03/2022,150.0,186.0,36.0,1.36,8.0,5.0,2.0
10/03/2022,51.0,87.0,36.0,0.87,9.0,2.0,9.0
10/03/2022,12.0,33.0,21.0,0.48,10.0,1.0,24.0
10/03/2022,9.0,32.0,22.0,0.46,11.0,1.0,35.0
10/03/2022,6.0,25.0,19.0,0.41,12.0,1.0,45.0
10/03/2022,3.0,15.0,12.0,0.24,13.0,1.0,46.0
10/03/2022,3.0,11.0,8.0,0.19,14.0,1.0,42.0
10/03/2022,2.0,9.0,7.0,0.18,15.0,1.0,47.0
10/03/2022,2.0,10.0,8.0,0.17,16.0,1.0,46.0
10/03/2022,2.0,12.0,10.0,0.2,17.0,1.0,42.0
10/03/2022,2.0,12.0,11.0,0.21,18.0,1.0,38.0
10/03/2022,1.0,14.0,13.0,0.26,19.0,1.0,31.0
10/03/2022,1.0,17.0,16.0,0.31,20.0,1.0,25.0
10/03/2022,2.0,20.0,18.0,0.33,21.0,1.0,20.0
10/03/2022,3.0,18.0,16.0,0.27,22.0,1.0,20.0
10/03/2022,3.0,17.0,14.0,0.22,23.0,1.0,19.0
10/03/2022,3.0,19.0,16.0,0.19,24.0,1.0,18.0
11/03/2022,23.0,53.0,29.0,0.38,1.0,1.0,5.0
11/03/2022,67.0,99.0,32.0,0.55,2.0,2.0,3.0
11/03/2022,61.0,92.0,30.0,0.41,3.0,2.0,5.0
11/03/2022,3.0,16.0,14.0,0.17,4.0,1.0,17.0
11/03/2022,10.0,32.0,22.0,0.42,5.0,1.0,9.0
11/03/2022,47.0,80.0,32.0,0.72,6.0,2.0,2.0
11/03/2022,56.0,89.0,32.0,0.7,7.0,2.0,1.0
11/03/2022,94.0,128.0,34.0,1.1,8.0,3.0,2.0
