FECHA,NO,NOX ,NO2,CO,HORA,SO2,O3
12/02/2023,2.0,17.0,15.0,0.25,22.0,1.0,48.0
12/02/2023,2.0,23.0,21.0,0.25,23.0,1.0,45.0
12/02/2023,1.0,21.0,20.0,0.25,24.0,1.0,39.0
13/02/2023,1.0,19.0,18.0,0.25,1.0,1.0,39.0
13/02/2023,1.0,16.0,14.0,0.15,2.0,1.0,44.0
13/02/2023,3.0,27.0,25.0,0.15,3.0,1.0,32.0
13/02/2023,23.0,61.0,38.0,0.35,4.0,1.0,12.0
13/02/2023,37.0,84.0,48.0,0.55,5.0,1.0,1.0
13/02/2023,19.0,63.0,43.0,0.65,6.0,1.0,4.0
13/02/2023,63.0,110.0,47.0,0.85,7.0,1.0,1.0
13/02/2023,181.0,229.0,49.0,1.75,8.0,2.0,2.0
13/02/2023,65.0,117.0,52.0,1.05,9.0,2.0,5.0
13/02/2023,63.0,129.0,66.0,1.55,10.0,2.0,10.0
13/02/2023,27.8,69.6,41.8,0.95,11.0,2.0,34.0
13/02/2023,6.0,37.0,31.0,0.55,12.0,2.0,68.0
13/02/2023,4.0,33.0,29.0,0.45,13.0,2.0,83.0
13/02/2023,3.0,23.0,21.0,0.35,14.0,2.0,86.0
13/02/2023,2.0,15.0,13.0,0.15,15.0,1.0,75.0
13/02/2023,4.0,19.0,15.0,0.15,16.0,1.0,55.0
13/02/2023,4.0,21.0,18.0,0.25,17.0,1.0,55.0
13/02/2023,5.0,27.0,22.0,0.25,18.0,1.0,44.0
13/02/2023,3.0,28.0,26.0,0.35,19.0,1.0,37.0
13/02/2023,9.0,50.0,41.0,0.55,20.0,1.0,14.0
13/02/2023,5.0,40.0,35.0,0.35,21.0,1.0,21.0
13/02/2023,23.0,70.0,47.0,0.65,22.0,1.0,9.0
13/02/2023,9.0,46.0,37.0,0.35,23.0,1.0,19.0
13/02/2023,29.0,72.0,43.0,0.35,24.0,1.0,9.0
14/02/2023,12.0,52.0,40.0,0.55,1.0,1.0,1.0
14/02/2023,21.0,63.0,42.0,0.45,2.0,1.0,4.0
14/02/2023,50.0,96.0,46.0,0.55,3.0,1.0,4.0
14/02/2023,35.0,75.0,39.0,0.35,4.0,1.0,6.0
14/02/2023,42.0,83.0,41.0,0.55,5.0,1.0,1.0
14/02/2023,50.0,86.0,36.0,0.65,6.0,1.0,4.0
14/02/2023,187.0,230.0,43.0,1.35,7.0,1.0,1.0
14/02/2023,211.0,255.0,43.0,1.85,8.0,2.0,1.0
14/02/2023,105.0,154.0,49.0,1.45,9.0,2.0,4.0
14/02/2023,34.2,75.6,41.4,0.75,10.0,2.0,20.0
14/02/2023,13.6,47.0,33.4,0.55,11.0,2.0,36.0
14/02/2023,6.0,26.8,20.8,0.35,12.0,2.0,52.0
14/02/2023,4.4,21.0,16.8,0.15,13.0,2.0,49.0
14/02/2023,3.0,12.0,9.0,0.05,14.0,2.0,48.0
14/02/2023,3.0,14.0,11.0,0.05,15.0,1.0,51.0
14/02/2023,2.0,10.0,8.0,0.05,16.0,1.0,53.0
14/02/2023,2.0,10.0,8.0,0.05,17.0,1.0,50.0
14/02/2023,2.0,13.0,11.0,0.05,18.0,1.0,42.0
14/02/2023,2.0,20.0,18.0,0.15,19.0,1.0,31.0
14/02/2023,3.0,26.0,23.0,0.35,20.0,1.0,24.0
14/02/2023,7.0,39.0,32.0,0.55,21.0,1.0,13.0
14/02/2023,7.0,30.0,23.0,0.25,22.0,1.0,17.0
14/02/2023,12.0,38.0,27.0,0.25,23.0,1.0,13.0
14/02/2023,29.0,64.0,35.0,0.35,24.0,1.0,4.0
15/02/2023,47.0,80.0,33.0,0.45,1.0,1.0,5.0
15/02/2023,9.0,31.0,22.0,0.05,2.0,1.0,13.0
15/02/2023,20.0,52.0,32.0,0.25,3.0,1.0,2.0
15/02/2023,4.0,28.0,24.0,0.15,4.0,1.0,8.0
15/02/2023,13.0,42.0,29.0,0.35,5.0,1.0,4.0
15/02/2023,98.0,133.0,35.0,0.75,6.0,1.0,1.0
15/02/2023,172.0,208.0,36.0,1.15,7.0,1.0,1.0
15/02/2023,149.0,184.0,35.0,1.45,8.0,2.0,1.0
15/02/2023,83.0,119.0,36.0,1.05,9.0,2.0,4.0
15/02/2023,32.0,65.0,32.0,0.65,10.0,2.0,13.0
15/02/2023,11.0,33.0,22.0,0.35,11.0,2.0,31.0
15/02/2023,9.0,37.0,28.0,0.45,12.0,2.0,43.0
15/02/2023,6.0,29.0,23.0,0.35,13.0,2.0,57.0
15/02/2023,3.0,21.0,18.0,0.25,14.0,2.0,66.0
15/02/2023,2.0,11.0,9.0,0.05,15.0,1.0,59.0
15/02/2023,3.0,13.0,10.0,0.05,16.0,1.0,53.0
15/02/2023,2.0,12.0,10.0,0.05,17.0,1.0,52.0
15/02/2023,2.0,13.0,11.0,0.05,18.0,1.0,53.0
15/02/2023,2.0,16.0,14.0,0.15,19.0,1.0,41.0
15/02/2023,4.0,27.0,23.0,0.35,20.0,1.0,23.0
15/02/2023,3.0,29.0,26.0,0.45,21.0,1.0,20.0
15/02/2023,21.0,64.0,43.0,0.55,22.0,1.0,3.0
15/02/2023,81.0,129.0,47.0,1.15,23.0,1.0,1.0
15/02/2023,62.0,108.0,46.0,1.05,24.0,1.0,1.0
16/02/2023,108.0,153.0,45.0,1.25,1.0,1.0,1.0
16/02/2023,40.0,80.0,40.0,0.65,2.0,1.0,3.0
16/02/2023,39.0,80.0,41.0,0.55,3.0,1.0,1.0
16/02/2023,19.0,48.0,29.0,0.25,4.0,1.0,9.0
16/02/2023,36.0,73.0,37.0,0.45,5.0,1.0,2.0
16/02/2023,23.0,59.0,37.0,0.45,6.0,1.0,3.0
16/02/2023,269.0,316.0,47.0,1.85,7.0,1.0,2.0
16/02/2023,114.0,153.0,39.0,1.15,8.0,2.0,1.0
16/02/2023,138.0,185.0,47.0,1.55,9.0,2.0,3.0
16/02/2023,65.0,120.0,55.0,1.35,10.0,2.0,10.0
16/02/2023,22.0,67.0,45.0,0.85,11.0,2.0,29.0
16/02/2023,12.0,55.0,43.0,0.65,12.0,2.0,50.0
16/02/2023,10.0,54.0,44.0,0.55,13.0,2.0,56.0
16/02/2023,5.0,32.0,28.0,0.35,14.0,2.0,70.0
16/02/2023,3.0,28.0,25.0,0.35,15.0,1.0,89.0
16/02/2023,2.0,23.0,21.0,0.25,16.0,1.0,96.0
16/02/2023,1.0,22.0,20.0,0.25,17.0,1.0,105.0
16/02/2023,1.0,28.0,27.0,0.35,18.0,1.0,93.0
16/02/2023,3.2,27.6,24.6,0.25,19.0,1.0,41.0
16/02/2023,2.0,23.0,21.0,0.25,20.0,1.0,37.0
16/02/2023,10.0,53.0,43.0,0.55,21.0,1.0,14.0
16/02/2023,8.0,53.0,45.0,0.55,22.0,1.0,12.0
16/02/2023,6.0,37.0,31.0,0.55,23.0,1.0,23.0
16/02/2023,5.0,34.0,29.0,0.35,24.0,1.0,24.0
17/02/2023,3.0,25.0,22.0,0.25,1.0,1.0,30.0
17/02/2023,2.0,16.0,14.0,0.15,2.0,1.0,38.0
17/02/2023,2.0,17.0,15.0,0.15,3.0,1.0,33.0
17/02/2023,3.0,17.0,15.0,0.15,4.0,1.0,31.0
17/02/2023,5.0,31.0,26.0,0.45,5.0,1.0,19.0
17/02/2023,9.0,34.0,25.0,0.35,6.0,1.0,19.0
17/02/2023,7.0,36.0,29.0,0.35,7.0,1.0,13.0
17/02/2023,25.0,62.0,37.0,0.55,8.0,2.0,6.0
17/02/2023,29.0,65.0,36.0,0.65,9.0,2.0,10.0
17/02/2023,23.0,63.0,39.0,0.65,10.0,2.0,17.0
17/02/2023,19.0,64.0,45.0,0.75,11.0,2.0,32.0
17/02/2023,12.0,63.0,51.0,0.85,12.0,2.0,52.0
17/02/2023,7.0,53.0,46.0,0.75,13.0,2.0,76.0
17/02/2023,3.0,32.0,29.0,0.55,14.0,2.0,108.0
17/02/2023,1.0,27.0,26.0,0.55,15.0,1.0,141.0
17/02/2023,1.0,22.0,21.0,0.45,16.0,1.0,133.0
17/02/2023,1.0,22.0,21.0,0.35,17.0,1.0,107.0
17/02/2023,3.0,31.0,28.0,0.45,18.0,1.0,62.0
17/02/2023,4.0,42.0,39.0,0.55,19.0,1.0,35.0
17/02/2023,4.0,43.0,38.0,0.55,20.0,1.0,27.0
17/02/2023,6.0,44.0,38.0,0.55,21.0,1.0,20.0
17/02/2023,5.0,38.0,33.0,0.45,22.0,1.0,17.0
17/02/2023,8.0,42.0,34.0,0.45,23.0,1.0,11.0
17/02/2023,6.0,36.0,30.0,0.35,24.0,1.0,12.0
18/02/2023,12.0,48.0,35.0,0.45,1.0,1.0,5.0
18/02/2023,16.0,52.0,36.0,0.45,2.0,1.0,4.0
18/02/2023,15.0,46.0,32.0,0.35,3.0,1.0,5.0
18/02/2023,23.0,57.0,35.0,0.45,4.0,1.0,1.0
18/02/2023,51.0,85.0,33.0,0.55,5.0,1.0,1.0
18/02/2023,35.0,69.0,34.0,0.55,6.0,1.0,1.0
18/02/2023,97.0,131.0,34.0,0.85,7.0,1.0,1.0
18/02/2023,80.0,114.0,34.0,0.95,8.0,2.0,1.0
18/02/2023,66.0,105.0,39.0,1.05,9.0,2.0,4.0
18/02/2023,53.0,100.0,48.0,1.05,10.0,2.0,9.0
18/02/2023,29.0,76.0,48.0,0.85,11.0,2.0,22.0
18/02/2023,14.0,58.0,44.0,0.75,12.0,2.0,44.0
18/02/2023,6.4,38.8,32.4,0.55,13.0,2.0,68.0
18/02/2023,3.0,27.0,24.0,0.35,14.0,2.0,82.0
18/02/2023,2.0,23.0,21.0,0.35,15.0,1.0,102.0
18/02/2023,1.0,22.0,21.0,0.45,16.0,1.0,119.0
18/02/2023,1.0,21.0,20.0,0.35,17.0,1.0,110.0
18/02/2023,2.0,24.0,22.0,0.35,18.0,1.0,74.0
18/02/2023,3.0,24.0,21.0,0.25,19.0,1.0,35.0
18/02/2023,3.0,33.0,30.0,0.35,20.0,1.0,22.0
18/02/2023,19.0,53.0,34.0,0.65,21.0,1.0,20.0
18/02/2023,2.0,17.0,16.0,0.25,22.0,1.0,44.0
18/02/2023,2.0,15.0,13.0,0.15,23.0,1.0,48.0
18/02/2023,2.0,22.0,19.0,0.35,24.0,1.0,35.0
19/02/2023,7.0,39.0,33.0,0.45,1.0,1.0,19.0
19/02/2023,25.0,68.0,43.0,0.65,2.0,1.0,7.0
19/02/2023,27.0,68.0,41.0,0.65,3.0,1.0,4.0
19/02/2023,13.0,52.0,38.0,0.65,4.0,1.0,5.0
19/02/2023,4.0,41.0,37.0,0.55,5.0,1.0,7.0
19/02/2023,6.0,41.0,34.0,0.55,6.0,1.0,6.0
19/02/2023,31.0,70.0,38.0,0.75,7.0,1.0,3.0
19/02/2023,88.0,126.0,38.0,1.15,8.0,2.0,1.0
19/02/2023,35.0,72.0,38.0,0.85,9.0,2.0,9.0
19/02/2023,16.0,42.0,27.0,0.45,10.0,2.0,23.0
19/02/2023,13.0,45.0,32.0,0.55,11.0,2.0,35.0
19/02/2023,6.0,24.0,18.0,0.35,12.0,2.0,47.0
19/02/2023,3.0,10.0,7.0,0.05,13.0,2.0,43.0
19/02/2023,2.0,8.0,5.0,0.05,14.0,2.0,38.0
19/02/2023,2.0,8.0,5.0,0.05,15.0,1.0,41.0
19/02/2023,2.0,7.0,5.0,0.05,16.0,1.0,44.0
19/02/2023,2.0,10.0,8.0,0.05,17.0,1.0,46.0
19/02/2023,3.0,14.0,11.0,0.15,18.0,1.0,40.0
19/02/2023,3.0,21.0,18.0,0.25,19.0,1.0,30.0
19/02/2023,4.0,31.0,26.0,0.35,20.0,1.0,17.0
19/02/2023,16.0,53.0,37.0,0.65,21.0,1.0,5.0
19/02/2023,25.0,60.0,36.0,0.65,22.0,1.0,5.0
19/02/2023,12.0,46.0,33.0,0.55,23.0,1.0,8.0
19/02/2023,49.0,88.0,39.0,0.75,24.0,1.0,2.0
20/02/2023,58.0,95.0,37.0,0.95,1.0,1.0,1.0
20/02/2023,22.0,57.0,35.0,0.55,2.0,1.0,1.0
20/02/2023,36.0,70.0,33.0,0.45,3.0,1.0,2.0
20/02/2023,60.0,92.0,32.0,0.45,4.0,1.0,3.0
20/02/2023,15.0,46.0,30.0,0.35,5.0,1.0,2.0
20/02/2023,21.0,51.0,30.0,0.45,6.0,1.0,1.0
20/02/2023,57.0,89.0,32.0,0.95,7.0,1.0,1.0
20/02/2023,91.0,126.0,34.0,1.15,8.0,2.0,1.0
20/02/2023,91.0,133.0,42.0,1.35,9.0,2.0,3.0
20/02/2023,48.0,94.0,46.0,0.95,10.0,2.0,12.0
20/02/2023,18.0,57.0,39.0,0.75,11.0,2.0,30.0
20/02/2023,9.0,35.0,26.0,0.35,12.0,2.0,44.0
20/02/2023,9.0,44.0,34.0,0.35,13.0,2.0,52.0
20/02/2023,7.0,35.0,28.0,0.25,14.0,2.0,55.0
20/02/2023,4.0,26.0,22.0,0.25,15.0,1.0,66.0
20/02/2023,3.0,22.0,19.0,0.25,16.0,1.0,75.0
20/02/2023,2.0,18.0,16.0,0.15,17.0,1.0,86.0
20/02/2023,1.0,22.0,21.0,0.25,18.0,1.0,89.0
20/02/2023,1.0,41.0,40.0,0.55,19.0,1.0,72.0
20/02/2023,5.0,67.0,62.0,0.75,20.0,1.0,33.0
20/02/2023,4.0,51.0,47.0,0.65,21.0,1.0,29.0
20/02/2023,5.0,41.0,36.0,0.35,22.0,1.0,24.0
20/02/2023,6.0,41.0,35.0,0.35,23.0,1.0,8.0
20/02/2023,13.0,48.0,35.0,0.35,24.0,1.0,17.0
21/02/2023,37.0,69.6,32.4,0.458,1.0,1.0,14.0
21/02/2023,27.8,63.4,35.8,0.304,2.0,1.0,11.0
21/02/2023,12.4,44.8,32.4,0.43200000000000005,3.0,1.0,10.0
21/02/2023,17.0,50.0,33.0,0.25,4.0,1.0,10.0
21/02/2023,84.0,128.0,44.0,0.45,5.0,1.0,1.0
21/02/2023,16.0,54.0,38.0,0.45,6.0,1.0,3.0
21/02/2023,87.0,133.0,46.0,0.95,7.0,1.0,1.0
21/02/2023,122.0,168.0,45.0,1.35,8.0,2.0,1.0
21/02/2023,99.0,153.0,53.0,1.45,9.0,2.0,3.0
21/02/2023,44.0,95.0,51.0,1.05,10.0,2.0,14.0
21/02/2023,41.0,58.0,17.0,0.75,11.0,2.0,34.0
21/02/2023,8.0,42.0,34.0,0.55,12.0,2.0,55.0
21/02/2023,5.0,35.0,30.0,0.45,13.0,2.0,71.0
21/02/2023,3.0,28.0,25.0,0.35,14.0,2.0,87.0
21/02/2023,1.0,21.0,20.0,0.35,15.0,1.0,110.0
21/02/2023,2.0,22.0,20.0,0.35,16.0,1.0,94.0
21/02/2023,4.0,29.0,25.0,0.35,17.0,1.0,56.0
21/02/2023,2.0,19.0,17.0,0.15,18.0,1.0,56.0
21/02/2023,2.0,28.0,27.0,0.25,19.0,1.0,36.0
21/02/2023,3.0,34.0,31.0,0.35,20.0,1.0,26.0
21/02/2023,9.0,49.0,40.0,0.55,21.0,1.0,14.0
21/02/2023,7.0,36.0,29.0,0.35,22.0,1.0,19.0
21/02/2023,6.0,34.0,28.0,0.25,23.0,1.0,14.0
21/02/2023,26.0,59.0,34.0,0.35,24.0,1.0,7.0
22/02/2023,45.0,84.0,38.0,0.45,1.0,1.0,1.0
22/02/2023,4.0,27.0,22.0,0.15,2.0,1.0,17.0
22/02/2023,15.0,48.0,32.0,0.25,3.0,1.0,6.0
22/02/2023,18.0,45.0,28.0,0.15,4.0,1.0,9.0
22/02/2023,7.0,28.0,21.0,0.15,5.0,1.0,15.0
22/02/2023,20.0,51.0,31.0,0.35,6.0,1.0,4.0
22/02/2023,83.0,118.0,36.0,0.35,7.0,1.0,1.0
22/02/2023,93.0,130.0,37.0,1.05,8.0,2.0,1.0
22/02/2023,87.0,128.0,41.0,1.25,9.0,2.0,2.0
22/02/2023,38.0,76.0,38.0,0.95,10.0,2.0,14.0
22/02/2023,19.0,50.0,31.0,0.55,11.0,2.0,25.0
22/02/2023,7.0,29.0,22.0,0.35,12.0,2.0,39.0
22/02/2023,6.0,26.0,20.0,0.35,13.0,2.0,48.0
22/02/2023,4.0,24.0,20.0,0.25,14.0,2.0,55.0
22/02/2023,2.0,10.0,8.0,0.05,15.0,1.0,53.0
22/02/2023,2.0,10.0,8.0,0.05,16.0,1.0,58.0
22/02/2023,3.0,19.0,15.0,0.25,17.0,1.0,52.0
22/02/2023,3.0,25.0,22.0,0.35,18.0,1.0,57.0
22/02/2023,2.0,28.0,25.0,0.35,19.0,1.0,40.0
22/02/2023,5.0,36.0,31.0,0.35,20.0,1.0,19.0
22/02/2023,10.0,51.0,41.0,0.65,21.0,1.0,9.0
22/02/2023,65.0,114.0,49.0,1.05,22.0,1.0,3.0
22/02/2023,13.0,56.0,43.0,0.65,23.0,1.0,5.0
22/02/2023,9.0,38.0,28.0,0.25,24.0,1.0,15.0
23/02/2023,34.0,47.0,12.0,0.25,1.0,1.0,7.0
23/02/2023,38.0,52.0,13.0,0.45,2.0,1.0,4.0
23/02/2023,42.0,66.0,24.0,0.45,3.0,1.0,3.0
23/02/2023,39.0,90.0,51.0,0.55,4.0,1.0,2.0
23/02/2023,35.0,46.0,11.0,0.45,5.0,1.0,4.0
23/02/2023,36.0,72.0,37.0,0.55,6.0,1.0,2.0
23/02/2023,40.0,201.0,161.0,1.35,7.0,1.0,1.0
23/02/2023,42.0,223.0,181.0,1.65,8.0,2.0,1.0
23/02/2023,47.0,147.0,100.0,1.35,9.0,2.0,3.0
23/02/2023,56.0,106.0,50.0,1.15,10.0,2.0,11.0
23/02/2023,58.0,85.0,27.0,0.95,11.0,2.0,30.0
23/02/2023,10.0,54.0,44.0,0.65,12.0,2.0,58.0
23/02/2023,6.0,48.0,43.0,0.65,13.0,2.0,82.0
23/02/2023,4.0,43.0,39.0,0.65,14.0,2.0,104.0
23/02/2023,2.0,37.0,35.0,0.65,15.0,1.0,125.0
23/02/2023,1.0,36.0,35.0,0.65,16.0,1.0,147.0
23/02/2023,1.0,33.0,32.0,0.55,17.0,1.0,155.0
23/02/2023,3.4,26.2,23.0,0.328,18.0,1.0,53.0
23/02/2023,1.0,41.0,40.0,0.55,19.0,1.0,87.0
23/02/2023,2.0,39.0,37.0,0.65,20.0,1.0,47.0
23/02/2023,14.0,81.0,67.0,0.95,21.0,1.0,13.0
23/02/2023,9.0,67.0,58.0,0.85,22.0,1.0,15.0
23/02/2023,3.0,33.0,30.0,0.35,23.0,1.0,25.0
23/02/2023,3.0,30.0,27.0,0.25,24.0,1.0,24.0
24/02/2023,2.0,27.0,25.0,0.15,1.0,1.0,26.0
24/02/2023,5.0,38.0,33.0,0.25,2.0,1.0,16.0
24/02/2023,5.0,38.0,33.0,0.25,3.0,1.0,13.0
24/02/2023,37.0,81.0,44.0,0.45,4.0,1.0,2.0
24/02/2023,183.0,233.0,49.0,0.95,5.0,1.0,1.0
24/02/2023,52.0,90.0,38.0,1.35,6.0,1.0,4.0
24/02/2023,120.0,166.0,46.0,0.75,7.0,1.0,1.0
24/02/2023,114.0,160.0,46.0,1.35,8.0,2.0,1.0
24/02/2023,46.0,88.0,42.0,0.75,9.0,2.0,11.0
24/02/2023,18.0,52.0,34.0,0.45,10.0,2.0,26.0
24/02/2023,8.0,33.0,25.0,0.35,11.0,2.0,49.0
24/02/2023,4.0,27.0,23.0,0.35,12.0,2.0,69.0
24/02/2023,5.0,36.0,31.0,0.35,13.0,2.0,77.0
24/02/2023,4.0,42.0,38.0,0.45,14.0,2.0,91.0
24/02/2023,2.0,31.0,29.0,0.35,15.0,1.0,104.0
24/02/2023,2.0,25.0,23.0,0.35,16.0,1.0,108.0
24/02/2023,1.0,26.0,25.0,0.35,17.0,1.0,112.0
24/02/2023,1.0,32.0,31.0,0.45,18.0,1.0,110.0
24/02/2023,1.0,31.0,30.0,0.45,19.0,1.0,61.0
24/02/2023,3.0,39.0,36.0,0.35,20.0,1.0,40.0
24/02/2023,5.0,37.0,32.0,0.25,21.0,1.0,22.0
24/02/2023,4.0,29.0,25.0,0.25,22.0,1.0,26.0
24/02/2023,3.0,21.0,18.0,0.25,23.0,1.0,30.0
24/02/2023,5.0,26.0,20.0,0.25,24.0,1.0,26.0
25/02/2023,4.0,23.0,19.0,0.25,1.0,1.0,26.0
25/02/2023,6.0,32.0,27.0,0.35,2.0,1.0,15.0
25/02/2023,8.0,38.0,29.0,0.35,3.0,1.0,11.0
25/02/2023,3.0,20.0,17.0,0.15,4.0,1.0,25.0
25/02/2023,19.0,48.0,28.0,0.25,5.0,1.0,13.0
25/02/2023,14.0,51.0,37.0,0.45,6.0,1.0,3.0
25/02/2023,62.0,100.0,38.0,0.85,7.0,1.0,1.0
25/02/2023,65.0,104.0,39.0,0.95,8.0,2.0,1.0
25/02/2023,36.0,76.0,39.0,0.75,9.0,2.0,9.0
25/02/2023,22.0,61.0,40.0,0.65,10.0,2.0,22.0
25/02/2023,15.0,57.0,42.0,0.65,11.0,2.0,38.0
25/02/2023,7.0,36.0,29.0,0.45,12.0,2.0,55.0
25/02/2023,5.0,20.0,16.0,0.25,13.0,2.0,54.0
25/02/2023,6.0,18.0,13.0,0.15,14.0,2.0,41.0
25/02/2023,6.0,18.0,13.0,0.15,15.0,1.0,44.0
25/02/2023,4.0,17.0,12.0,0.05,16.0,1.0,47.0
25/02/2023,4.0,18.0,13.0,0.05,17.0,1.0,44.0
25/02/2023,4.0,17.0,13.0,0.05,18.0,1.0,35.0
25/02/2023,4.0,26.0,22.0,0.15,19.0,1.0,25.0
25/02/2023,3.0,26.0,24.0,0.25,20.0,1.0,23.0
25/02/2023,7.0,40.0,33.0,0.45,21.0,1.0,14.0
25/02/2023,20.0,63.0,43.0,0.75,22.0,1.0,2.0
25/02/2023,5.0,33.0,28.0,0.35,23.0,1.0,15.0
25/02/2023,4.0,31.0,27.0,0.35,24.0,1.0,15.0
26/02/2023,5.6,27.6,21.8,0.25,1.0,1.0,21.0
26/02/2023,9.8,41.6,32.0,0.35,2.0,1.0,7.0
26/02/2023,22.2,55.6,33.2,0.45,3.0,1.0,2.0
26/02/2023,35.2,71.6,36.4,0.45,4.0,1.0,2.0
26/02/2023,63.0,104.4,41.4,0.75,5.0,1.0,1.0
26/02/2023,43.0,80.6,37.6,0.65,6.0,1.0,0.0
26/02/2023,70.4,106.8,36.6,0.65,7.0,1.0,0.0
26/02/2023,53.6,89.6,36.4,0.75,8.0,2.0,2.0
26/02/2023,45.0,83.4,38.6,0.65,9.0,2.0,4.0
26/02/2023,42.0,90.0,47.0,0.95,10.0,2.0,15.0
26/02/2023,14.0,60.0,47.0,0.75,11.0,2.0,41.0
26/02/2023,8.0,47.0,39.0,0.65,12.0,2.0,59.0
26/02/2023,4.0,29.0,24.0,0.35,13.0,2.0,69.0
26/02/2023,2.0,19.0,16.0,0.25,14.0,2.0,74.0
26/02/2023,1.0,13.0,12.0,0.15,15.0,1.0,70.0
26/02/2023,2.0,11.0,9.0,0.05,16.0,1.0,46.0
26/02/2023,2.0,8.0,7.0,0.05,17.0,1.0,37.0
26/02/2023,2.0,10.0,8.0,0.05,18.0,1.0,35.0
26/02/2023,3.0,19.0,16.0,0.15,19.0,1.0,25.0
26/02/2023,11.0,42.0,31.0,0.35,20.0,1.0,9.0
26/02/2023,7.0,30.0,23.0,0.25,21.0,1.0,13.0
26/02/2023,12.0,37.0,25.0,0.35,22.0,1.0,9.0
26/02/2023,6.0,29.0,23.0,0.25,23.0,1.0,11.0
26/02/2023,6.0,26.0,20.0,0.25,24.0,1.0,15.0
27/02/2023,14.0,39.0,25.0,0.25,1.0,1.0,11.0
27/02/2023,22.0,50.0,28.0,0.25,2.0,1.0,6.0
27/02/2023,7.0,30.0,23.0,0.15,3.0,1.0,9.0
27/02/2023,31.0,61.0,30.0,0.35,4.0,1.0,2.0
27/02/2023,34.0,65.0,31.0,0.35,5.0,1.0,1.0
27/02/2023,123.0,159.0,36.0,0.95,6.0,1.0,1.0
27/02/2023,131.0,169.0,39.0,1.05,7.0,1.0,1.0
27/02/2023,97.0,136.0,39.0,1.15,8.0,2.0,1.0
27/02/2023,96.0,140.0,44.0,1.15,9.0,2.0,3.0
27/02/2023,54.0,106.0,52.0,1.05,10.0,2.0,11.0
27/02/2023,19.0,59.0,42.0,0.65,11.0,2.0,29.0
27/02/2023,9.0,37.0,28.0,0.45,12.0,2.0,44.0
27/02/2023,5.0,23.0,18.0,0.25,13.0,2.0,49.0
27/02/2023,3.0,18.0,15.0,0.15,14.0,2.0,66.0
27/02/2023,3.0,19.0,16.0,0.15,15.0,1.0,77.0
27/02/2023,2.0,19.0,17.0,0.25,16.0,1.0,82.0
27/02/2023,2.0,21.0,19.0,0.25,17.0,1.0,89.0
27/02/2023,1.0,18.0,17.0,0.15,18.0,1.0,85.0
27/02/2023,1.0,32.0,31.0,0.35,19.0,1.0,71.0
27/02/2023,2.0,43.0,41.0,0.55,20.0,1.0,43.0
27/02/2023,5.0,30.0,25.0,0.25,21.0,1.0,21.0
27/02/2023,7.0,32.0,25.0,0.15,22.0,1.0,14.0
27/02/2023,6.0,34.0,28.0,0.25,23.0,1.0,9.0
27/02/2023,5.0,26.0,21.0,0.25,24.0,1.0,14.0
28/02/2023,2.0,20.0,18.0,0.15,1.0,1.0,16.0
28/02/2023,2.0,17.0,15.0,0.05,2.0,1.0,19.0
28/02/2023,2.0,15.0,13.0,0.05,3.0,1.0,22.0
28/02/2023,7.0,26.0,19.0,0.05,4.0,1.0,17.0
28/02/2023,62.0,94.0,32.0,0.35,5.0,1.0,4.0
28/02/2023,62.0,102.0,40.0,0.95,6.0,1.0,1.0
28/02/2023,334.0,378.0,44.0,1.65,7.0,1.0,1.0
28/02/2023,235.0,275.0,40.0,1.85,8.0,2.0,1.0
28/02/2023,154.0,207.0,52.0,1.55,9.0,2.0,2.0
28/02/2023,56.0,108.0,51.0,0.85,10.0,2.0,10.0
28/02/2023,48.0,122.0,73.0,1.15,11.0,2.0,18.0
28/02/2023,17.0,75.0,58.0,0.75,12.0,2.0,42.0
28/02/2023,4.0,25.0,21.0,0.25,13.0,2.0,67.0
28/02/2023,3.0,30.0,26.0,0.35,14.0,2.0,85.0
28/02/2023,2.0,22.0,21.0,0.35,15.0,1.0,105.0
28/02/2023,1.0,21.0,19.0,0.25,16.0,1.0,105.0
28/02/2023,1.0,17.0,16.0,0.25,17.0,1.0,100.0
28/02/2023,1.0,21.0,19.0,0.25,18.0,1.0,77.0
28/02/2023,2.0,29.0,27.0,0.25,19.0,1.0,42.0
28/02/2023,9.0,60.0,51.0,0.65,20.0,1.0,15.0
28/02/2023,14.0,66.0,52.0,0.55,21.0,1.0,9.0
28/02/2023,9.0,40.0,31.0,0.35,22.0,1.0,26.0
28/02/2023,5.0,38.0,33.0,0.35,23.0,1.0,22.0
28/02/2023,2.0,39.0,38.0,0.35,24.0,1.0,17.0
01/03/2023,21.0,64.0,43.0,0.35,1.0,1.0,10.0
01/03/2023,61.0,113.0,52.0,0.75,2.0,1.0,1.0
01/03/2023,13.0,53.0,39.0,0.45,3.0,1.0,9.0
01/03/2023,100.0,152.0,52.0,0.65,4.0,1.0,1.0
01/03/2023,103.0,153.0,50.0,0.65,5.0,1.0,1.0
01/03/2023,25.0,60.0,35.0,0.35,6.0,1.0,9.0
01/03/2023,76.0,122.0,46.0,0.85,7.0,1.0,1.0
01/03/2023,96.0,144.0,48.0,1.25,8.0,2.0,1.0
01/03/2023,48.0,117.0,69.0,0.95,9.0,2.0,4.0
01/03/2023,31.0,78.0,47.0,0.75,10.0,2.0,18.0
01/03/2023,13.0,55.0,41.0,0.65,11.0,2.0,40.0
